60000	36.6	3.5	4.90e+03	250.22	65.45	104.69	130.73	3.96
60000	36.6	4.0	4.90e+03	24.18	7.23	20.53	32.35	1.91
60000	36.6	4.5	4.90e+03	3.74	1.19	9.36	41.42	3.67
60000	36.7	3.5	6.17e+03	256.97	68.10	110.39	134.26	4.08
60000	36.7	4.0	6.17e+03	25.16	7.58	23.62	39.93	2.47
60000	36.7	4.5	6.17e+03	4.04	1.28	10.72	49.21	4.46
60000	36.8	3.5	7.77e+03	263.22	70.66	117.19	138.65	4.24
60000	36.8	4.0	7.77e+03	26.19	7.95	27.13	48.90	3.16
60000	36.8	4.5	7.77e+03	4.35	1.37	12.24	58.13	5.38
60000	36.9	3.5	9.78e+03	269.52	73.25	125.53	144.75	4.48
60000	36.9	4.0	9.78e+03	27.31	8.33	31.15	59.58	4.01
60000	36.9	4.5	9.78e+03	4.69	1.47	13.94	68.28	6.44
60000	37.0	3.5	1.23e+04	276.07	75.96	135.66	152.72	4.80
60000	37.0	4.0	1.23e+04	28.56	8.75	35.78	72.28	5.06
60000	37.0	4.5	1.23e+04	5.05	1.57	15.83	79.71	7.65
60000	37.1	3.5	1.55e+04	283.11	78.83	147.99	163.35	5.25
60000	37.1	4.0	1.55e+04	29.87	9.19	40.98	87.20	6.33
60000	37.1	4.5	1.55e+04	5.43	1.68	17.95	92.59	9.02
60000	37.2	3.5	1.95e+04	290.21	81.73	162.54	176.92	5.85
60000	37.2	4.0	1.95e+04	31.31	9.67	46.94	104.79	7.87
60000	37.2	4.5	1.95e+04	5.82	1.78	20.26	106.82	10.54
60000	37.3	3.5	2.46e+04	298.23	84.92	180.04	194.48	6.67
60000	37.3	4.0	2.46e+04	32.94	10.20	53.82	125.71	9.76
60000	37.3	4.5	2.46e+04	6.23	1.90	22.81	122.73	12.24
60000	37.4	3.5	3.09e+04	306.67	88.24	200.60	216.87	7.77
60000	37.4	4.0	3.09e+04	34.64	10.74	61.50	149.99	12.00
60000	37.4	4.5	3.09e+04	6.67	2.02	25.71	140.67	14.16
60000	37.5	3.5	3.89e+04	315.68	91.74	224.58	244.78	9.20
60000	37.5	4.0	3.89e+04	36.54	11.35	70.29	178.60	14.71
60000	37.5	4.5	3.89e+04	7.12	2.14	28.88	160.48	16.28
60000	37.6	3.5	4.90e+04	326.19	95.66	253.07	280.20	11.08
60000	37.6	4.0	4.90e+04	38.53	11.98	80.08	211.57	17.90
60000	37.6	4.5	4.90e+04	7.56	2.26	32.34	182.12	18.60
80000	36.6	3.5	2.58e+03	250.29	65.46	105.17	131.11	3.95
80000	36.6	4.0	2.58e+03	23.90	7.17	17.13	26.17	1.43
80000	36.6	4.5	2.58e+03	3.65	1.17	7.80	35.34	3.05
80000	36.7	3.5	3.24e+03	256.19	67.88	108.69	133.18	4.01
80000	36.7	4.0	3.24e+03	24.83	7.51	19.65	32.29	1.85
80000	36.7	4.5	3.24e+03	3.94	1.26	8.96	42.18	3.74
80000	36.8	3.5	4.08e+03	261.74	70.24	113.13	135.99	4.10
80000	36.8	4.0	4.08e+03	25.81	7.85	22.54	39.55	2.38
80000	36.8	4.5	4.08e+03	4.25	1.34	10.25	49.87	4.52
80000	36.9	3.5	5.14e+03	267.95	72.82	119.08	140.28	4.24
80000	36.9	4.0	5.14e+03	26.87	8.22	25.88	48.27	3.03
80000	36.9	4.5	5.14e+03	4.58	1.44	11.69	58.66	5.43
80000	37.0	3.5	6.47e+03	273.77	75.31	126.28	145.81	4.44
80000	37.0	4.0	6.47e+03	28.05	8.62	29.73	58.60	3.83
80000	37.0	4.5	6.47e+03	4.93	1.54	13.30	68.61	6.47
80000	37.1	3.5	8.15e+03	280.08	77.95	135.41	153.62	4.74
80000	37.1	4.0	8.15e+03	29.30	9.04	34.12	70.75	4.80
80000	37.1	4.5	8.15e+03	5.29	1.64	15.07	79.61	7.64
80000	37.2	3.5	1.03e+04	287.13	80.85	146.72	163.85	5.15
80000	37.2	4.0	1.03e+04	30.65	9.48	39.14	85.10	5.99
80000	37.2	4.5	1.03e+04	5.69	1.75	17.09	92.27	8.97
80000	37.3	3.5	1.29e+04	294.36	83.79	160.35	177.34	5.73
80000	37.3	4.0	1.29e+04	32.18	9.98	44.96	102.28	7.45
80000	37.3	4.5	1.29e+04	6.08	1.86	19.29	105.97	10.44
80000	37.4	3.5	1.63e+04	302.02	86.88	176.49	194.10	6.47
80000	37.4	4.0	1.63e+04	33.79	10.50	51.51	122.23	9.20
80000	37.4	4.5	1.63e+04	6.52	1.98	21.75	121.57	12.10
80000	37.5	3.5	2.05e+04	311.03	90.36	196.17	216.11	7.50
80000	37.5	4.0	2.05e+04	35.57	11.07	59.04	145.81	11.33
80000	37.5	4.5	2.05e+04	6.94	2.09	24.49	138.52	13.91
80000	37.6	3.5	2.58e+04	320.69	94.03	219.34	243.61	8.84
80000	37.6	4.0	2.58e+04	37.45	11.66	67.45	173.15	13.85
80000	37.6	4.5	2.58e+04	7.37	2.21	27.49	157.14	15.91
100000	36.6	3.5	1.56e+03	249.40	65.39	106.46	130.87	3.92
100000	36.6	4.0	1.56e+03	23.81	7.17	15.24	23.01	1.20
100000	36.6	4.5	1.56e+03	3.60	1.16	6.87	31.85	2.70
100000	36.7	3.5	1.97e+03	254.68	67.65	108.54	132.21	3.96
100000	36.7	4.0	1.97e+03	24.69	7.49	17.42	28.34	1.55
100000	36.7	4.5	1.97e+03	3.88	1.24	7.89	37.95	3.31
100000	36.8	3.5	2.47e+03	260.81	70.18	111.91	134.75	4.03
100000	36.8	4.0	2.47e+03	25.65	7.82	19.96	34.76	1.99
100000	36.8	4.5	2.47e+03	4.18	1.33	9.02	44.96	4.02
100000	36.9	3.5	3.11e+03	266.75	72.69	116.33	138.27	4.14
100000	36.9	4.0	3.11e+03	26.70	8.19	22.91	42.42	2.53
100000	36.9	4.5	3.11e+03	4.51	1.42	10.31	52.92	4.84
100000	37.0	3.5	3.92e+03	272.51	75.18	121.92	142.82	4.29
100000	37.0	4.0	3.92e+03	27.86	8.59	26.33	51.55	3.21
100000	37.0	4.5	3.92e+03	4.86	1.52	11.76	62.08	5.79
100000	37.1	3.5	4.94e+03	278.72	77.80	129.22	149.35	4.52
100000	37.1	4.0	4.94e+03	29.14	9.01	30.29	62.38	4.04
100000	37.1	4.5	4.94e+03	5.25	1.63	13.38	72.52	6.88
100000	37.2	3.5	6.21e+03	285.72	80.67	138.56	158.23	4.85
100000	37.2	4.0	6.21e+03	30.54	9.48	34.88	75.31	5.06
100000	37.2	4.5	6.21e+03	5.63	1.74	15.17	83.80	8.07
100000	37.3	3.5	7.82e+03	292.89	83.61	149.95	169.67	5.30
100000	37.3	4.0	7.82e+03	32.04	9.96	40.12	90.55	6.31
100000	37.3	4.5	7.82e+03	6.03	1.85	17.18	96.39	9.41
100000	37.4	3.5	9.85e+03	301.18	86.87	164.07	184.76	5.93
100000	37.4	4.0	9.85e+03	33.64	10.48	46.07	108.34	7.81
100000	37.4	4.5	9.85e+03	6.46	1.96	19.43	110.57	10.92
100000	37.5	3.5	1.24e+04	309.31	90.11	180.64	203.36	6.75
100000	37.5	4.0	1.24e+04	35.49	11.07	53.00	129.69	9.66
100000	37.5	4.5	1.24e+04	6.90	2.09	21.99	126.45	12.61
100000	37.6	3.5	1.56e+04	318.80	93.75	200.77	227.08	7.84
100000	37.6	4.0	1.56e+04	37.35	11.66	60.69	154.11	11.84
100000	37.6	4.5	1.56e+04	7.36	2.21	24.77	143.90	14.47
120000	36.6	3.5	1.07e+03	248.41	65.25	106.61	130.42	3.90
120000	36.6	4.0	1.07e+03	23.75	7.15	14.48	21.62	1.09
120000	36.6	4.5	1.07e+03	3.58	1.16	6.52	30.41	2.55
120000	36.7	3.5	1.35e+03	254.00	67.63	108.27	131.64	3.92
120000	36.7	4.0	1.35e+03	24.68	7.49	16.55	26.73	1.42
120000	36.7	4.5	1.35e+03	3.86	1.24	7.48	36.15	3.12
120000	36.8	3.5	1.70e+03	260.20	70.19	111.17	134.23	4.00
120000	36.8	4.0	1.70e+03	25.65	7.83	18.94	32.82	1.83
120000	36.8	4.5	1.70e+03	4.16	1.33	8.56	42.73	3.79
120000	36.9	3.5	2.14e+03	265.82	72.61	114.79	137.31	4.08
120000	36.9	4.0	2.14e+03	26.73	8.21	21.73	40.16	2.34
120000	36.9	4.5	2.14e+03	4.50	1.42	9.77	50.38	4.57
120000	37.0	3.5	2.70e+03	272.29	75.31	120.05	142.23	4.24
120000	37.0	4.0	2.70e+03	27.91	8.61	24.99	48.87	2.97
120000	37.0	4.5	2.70e+03	4.86	1.52	11.14	59.19	5.49
120000	37.1	3.5	3.39e+03	278.62	78.01	126.53	148.24	4.44
120000	37.1	4.0	3.39e+03	29.22	9.05	28.76	59.25	3.75
120000	37.1	4.5	3.39e+03	5.24	1.63	12.68	68.94	6.51
120000	37.2	3.5	4.27e+03	285.62	80.89	135.04	156.85	4.75
120000	37.2	4.0	4.27e+03	30.65	9.52	33.11	71.57	4.71
120000	37.2	4.5	4.27e+03	5.65	1.74	14.42	80.08	7.68
120000	37.3	3.5	5.38e+03	292.93	83.89	145.47	167.79	5.17
120000	37.3	4.0	5.38e+03	32.21	10.03	38.12	86.13	5.87
120000	37.3	4.5	5.38e+03	6.05	1.86	16.34	92.25	8.97
120000	37.4	3.5	6.77e+03	301.34	87.22	158.60	182.31	5.75
120000	37.4	4.0	6.77e+03	33.85	10.56	43.80	103.13	7.28
120000	37.4	4.5	6.77e+03	6.48	1.97	18.49	105.84	10.42
120000	37.5	3.5	8.52e+03	309.72	90.53	174.01	200.22	6.51
120000	37.5	4.0	8.53e+03	35.66	11.13	50.30	123.20	8.99
120000	37.5	4.5	8.53e+03	6.93	2.09	20.91	121.06	12.03
120000	37.6	3.5	1.07e+04	319.30	94.20	192.80	222.97	7.52
120000	37.6	4.0	1.07e+04	37.65	11.76	57.74	146.81	11.05
120000	37.6	4.5	1.07e+04	7.40	2.22	23.62	138.06	13.84
140000	36.6	3.5	7.15e+02	246.06	64.69	105.57	129.26	3.86
140000	36.6	4.0	7.15e+02	23.69	7.13	14.10	20.82	1.03
140000	36.6	4.5	7.15e+02	3.57	1.16	6.34	30.45	2.46
140000	36.7	3.5	9.00e+02	252.16	67.20	107.21	131.03	3.91
140000	36.7	4.0	9.00e+02	24.58	7.46	16.05	25.44	1.31
140000	36.7	4.5	9.00e+02	3.85	1.24	7.28	35.95	3.00
140000	36.8	3.5	1.13e+03	258.21	69.74	109.53	133.02	3.95
140000	36.8	4.0	1.13e+03	25.58	7.81	18.32	31.08	1.68
140000	36.8	4.5	1.13e+03	4.17	1.33	8.34	42.32	3.64
140000	36.9	3.5	1.43e+03	264.48	72.39	112.99	136.36	4.04
140000	36.9	4.0	1.43e+03	26.73	8.21	21.01	37.96	2.15
140000	36.9	4.5	1.43e+03	4.51	1.43	9.53	49.65	4.39
140000	37.0	3.5	1.80e+03	270.73	75.05	117.51	140.69	4.16
140000	37.0	4.0	1.80e+03	27.92	8.61	24.06	46.12	2.72
140000	37.0	4.5	1.80e+03	4.86	1.53	10.86	57.69	5.23
140000	37.1	3.5	2.26e+03	277.91	77.99	123.76	147.10	4.36
140000	37.1	4.0	2.26e+03	29.30	9.08	27.64	56.06	3.45
140000	37.1	4.5	2.26e+03	5.25	1.64	12.37	66.99	6.21
140000	37.2	3.5	2.85e+03	285.00	80.93	131.53	155.38	4.65
140000	37.2	4.0	2.85e+03	30.74	9.55	31.69	67.70	4.34
140000	37.2	4.5	2.85e+03	5.65	1.75	14.01	77.17	7.30
140000	37.3	3.5	3.58e+03	292.34	83.96	141.10	165.87	5.03
140000	37.3	4.0	3.58e+03	32.29	10.06	36.34	81.45	5.42
140000	37.3	4.5	3.58e+03	6.07	1.86	15.84	88.62	8.53
140000	37.4	3.5	4.51e+03	300.85	87.33	153.26	179.89	5.57
140000	37.4	4.0	4.51e+03	34.00	10.61	41.68	97.81	6.75
140000	37.4	4.5	4.51e+03	6.52	1.98	17.92	101.69	9.93
140000	37.5	3.5	5.68e+03	309.92	90.88	167.90	197.55	6.29
140000	37.5	4.0	5.68e+03	35.89	11.22	47.86	117.11	8.36
140000	37.5	4.5	5.68e+03	6.98	2.11	20.18	116.21	11.48
140000	37.6	3.5	7.15e+03	319.64	94.62	185.45	219.41	7.23
140000	37.6	4.0	7.15e+03	37.85	11.84	54.79	139.53	10.28
140000	37.6	4.5	7.15e+03	7.45	2.23	22.67	132.30	13.21
160000	36.6	3.5	4.82e+02	244.28	64.28	106.43	129.71	3.93
160000	36.6	4.0	4.82e+02	23.71	7.14	14.49	22.09	1.08
160000	36.6	4.5	4.82e+02	3.57	1.16	6.48	32.27	2.49
160000	36.7	3.5	6.06e+02	250.46	66.82	108.08	131.59	3.98
160000	36.7	4.0	6.06e+02	24.59	7.46	16.53	26.77	1.36
160000	36.7	4.5	6.07e+02	3.86	1.24	7.48	38.11	3.04
160000	36.8	3.5	7.63e+02	256.69	69.41	110.54	134.01	4.04
160000	36.8	4.0	7.64e+02	25.60	7.82	18.92	32.45	1.72
160000	36.8	4.5	7.64e+02	4.17	1.33	8.59	44.63	3.67
160000	36.9	3.5	9.61e+02	263.00	72.04	114.10	137.43	4.14
160000	36.9	4.0	9.61e+02	26.74	8.21	21.73	39.26	2.17
160000	36.9	4.5	9.61e+02	4.51	1.43	9.84	52.17	4.40
160000	37.0	3.5	1.21e+03	269.88	74.87	119.03	142.22	4.28
160000	37.0	4.0	1.21e+03	27.93	8.62	24.89	47.27	2.71
160000	37.0	4.5	1.21e+03	4.88	1.53	11.24	60.60	5.25
160000	37.1	3.5	1.52e+03	276.58	77.68	125.26	148.34	4.47
160000	37.1	4.0	1.52e+03	29.31	9.08	28.59	56.91	3.39
160000	37.1	4.5	1.52e+03	5.26	1.64	12.80	69.98	6.20
160000	37.2	3.5	1.92e+03	283.76	80.67	133.25	156.29	4.73
160000	37.2	4.0	1.92e+03	30.72	9.55	32.73	68.12	4.22
160000	37.2	4.5	1.92e+03	5.66	1.75	14.53	80.51	7.28
160000	37.3	3.5	2.41e+03	292.03	83.98	143.51	167.01	5.10
160000	37.3	4.0	2.41e+03	32.36	10.08	37.53	81.59	5.25
160000	37.3	4.5	2.41e+03	6.10	1.87	16.48	92.40	8.52
160000	37.4	3.5	3.04e+03	300.67	87.40	156.08	180.79	5.62
160000	37.4	4.0	3.04e+03	34.05	10.63	42.93	97.30	6.50
160000	37.4	4.5	3.04e+03	6.55	1.99	18.58	105.30	9.88
160000	37.5	3.5	3.83e+03	309.99	91.03	171.29	198.11	6.30
160000	37.5	4.0	3.83e+03	35.91	11.23	49.10	115.85	8.02
160000	37.5	4.5	3.83e+03	7.00	2.11	20.86	119.42	11.38
160000	37.6	3.5	4.82e+03	319.86	94.82	189.38	219.54	7.19
160000	37.6	4.0	4.82e+03	37.96	11.88	56.16	137.86	9.87
160000	37.6	4.5	4.82e+03	7.49	2.24	23.43	135.32	13.08
180000	36.6	3.5	3.46e+02	243.01	64.02	106.96	130.24	4.00
180000	36.6	4.0	3.46e+02	23.72	7.15	14.54	22.93	1.12
180000	36.6	4.5	3.46e+02	3.57	1.16	6.46	33.29	2.52
180000	36.7	3.5	4.35e+02	249.61	66.65	108.60	132.41	4.06
180000	36.7	4.0	4.35e+02	24.64	7.48	16.59	27.71	1.41
180000	36.7	4.5	4.35e+02	3.85	1.24	7.44	39.05	3.05
180000	36.8	3.5	5.48e+02	255.61	69.17	110.88	134.97	4.14
180000	36.8	4.0	5.48e+02	25.64	7.83	19.00	33.40	1.76
180000	36.8	4.5	5.48e+02	4.18	1.33	8.57	45.84	3.69
180000	36.9	3.5	6.90e+02	262.56	71.99	114.58	138.92	4.26
180000	36.9	4.0	6.90e+02	26.74	8.21	21.79	40.17	2.20
180000	36.9	4.5	6.90e+02	4.51	1.43	9.83	53.30	4.41
180000	37.0	3.5	8.68e+02	269.24	74.75	119.40	143.92	4.42
180000	37.0	4.0	8.69e+02	27.95	8.63	25.00	48.24	2.74
180000	37.0	4.5	8.69e+02	4.88	1.53	11.24	61.79	5.24
180000	37.1	3.5	1.09e+03	276.03	77.60	125.63	150.26	4.63
180000	37.1	4.0	1.09e+03	29.29	9.08	28.71	57.83	3.40
180000	37.1	4.5	1.09e+03	5.27	1.64	12.86	71.49	6.21
180000	37.2	3.5	1.38e+03	283.48	80.65	133.75	158.68	4.92
180000	37.2	4.0	1.38e+03	30.78	9.57	32.96	69.17	4.22
180000	37.2	4.5	1.38e+03	5.69	1.76	14.63	82.16	7.29
180000	37.3	3.5	1.73e+03	291.63	83.93	144.09	169.70	5.32
180000	37.3	4.0	1.73e+03	32.37	10.09	37.82	82.66	5.23
180000	37.3	4.5	1.73e+03	6.12	1.87	16.59	94.00	8.50
180000	37.4	3.5	2.18e+03	300.42	87.38	156.81	183.87	5.86
180000	37.4	4.0	2.18e+03	34.05	10.63	43.28	98.35	6.45
180000	37.4	4.5	2.18e+03	6.56	1.99	18.72	106.93	9.84
180000	37.5	3.5	2.75e+03	309.20	90.86	171.90	201.04	6.55
180000	37.5	4.0	2.75e+03	35.97	11.25	49.64	117.19	7.96
180000	37.5	4.5	2.75e+03	7.02	2.11	21.06	121.27	11.33
180000	37.6	3.5	3.46e+03	319.94	94.91	190.90	223.43	7.48
180000	37.6	4.0	3.46e+03	38.04	11.90	56.84	139.24	9.78
180000	37.6	4.5	3.46e+03	7.50	2.24	23.63	137.13	13.00
