60000	36.6	3.5	4.90e+03	242.42	61.87	76.47	29.79	1.10
60000	36.6	4.0	4.90e+03	19.92	6.05	22.17	29.44	1.88
60000	36.6	4.5	4.90e+03	2.74	0.90	11.06	44.36	3.39
60000	36.7	3.5	6.17e+03	244.99	63.29	83.01	33.43	1.30
60000	36.7	4.0	6.17e+03	20.43	6.25	25.09	35.11	2.29
60000	36.7	4.5	6.17e+03	2.90	0.95	12.26	50.69	3.94
60000	36.8	3.5	7.77e+03	248.12	64.86	91.02	38.16	1.56
60000	36.8	4.0	7.77e+03	21.01	6.46	28.38	41.73	2.77
60000	36.8	4.5	7.77e+03	3.06	0.99	13.56	57.63	4.54
60000	36.9	3.5	9.78e+03	250.60	66.29	100.15	43.93	1.89
60000	36.9	4.0	9.78e+03	21.58	6.67	32.01	49.26	3.34
60000	36.9	4.5	9.78e+03	3.23	1.05	14.97	65.19	5.20
60000	37.0	3.5	1.23e+04	253.73	67.90	111.06	51.20	2.30
60000	37.0	4.0	1.23e+04	22.23	6.91	36.10	58.02	4.00
60000	37.0	4.5	1.23e+04	3.40	1.10	16.46	73.41	5.91
60000	37.1	3.5	1.55e+04	256.96	69.57	123.72	60.11	2.82
60000	37.1	4.0	1.55e+04	22.93	7.16	40.72	68.10	4.78
60000	37.1	4.5	1.55e+04	3.59	1.15	18.07	82.50	6.70
60000	37.2	3.5	1.95e+04	260.40	71.29	138.44	71.07	3.47
60000	37.2	4.0	1.95e+04	23.68	7.42	45.84	79.72	5.69
60000	37.2	4.5	1.95e+04	3.77	1.21	19.83	92.39	7.56
60000	37.3	3.5	2.46e+04	264.77	73.29	155.78	84.54	4.28
60000	37.3	4.0	2.46e+04	24.53	7.71	51.69	93.33	6.76
60000	37.3	4.5	2.46e+04	3.97	1.26	21.76	103.44	8.51
60000	37.4	3.5	3.09e+04	268.94	75.24	175.38	100.66	5.27
60000	37.4	4.0	3.09e+04	25.42	8.01	58.15	108.85	8.00
60000	37.4	4.5	3.09e+04	4.17	1.32	23.80	115.29	9.52
60000	37.5	3.5	3.89e+04	273.54	77.32	197.90	120.05	6.47
60000	37.5	4.0	3.89e+04	26.40	8.34	65.50	126.81	9.45
60000	37.5	4.5	3.89e+04	4.39	1.38	26.11	128.69	10.66
60000	37.6	3.5	4.90e+04	279.40	79.76	224.22	143.62	7.96
60000	37.6	4.0	4.90e+04	27.45	8.68	73.66	147.43	11.12
60000	37.6	4.5	4.90e+04	4.60	1.44	28.54	143.04	11.87
80000	36.6	3.5	2.58e+03	244.28	62.50	73.57	27.54	0.93
80000	36.6	4.0	2.58e+03	20.16	6.14	19.74	25.59	1.57
80000	36.6	4.5	2.58e+03	2.81	0.92	10.08	40.04	3.13
80000	36.7	3.5	3.24e+03	247.03	63.96	79.05	30.56	1.08
80000	36.7	4.0	3.24e+03	20.67	6.34	22.41	30.63	1.93
80000	36.7	4.5	3.24e+03	2.96	0.97	11.21	45.83	3.64
80000	36.8	3.5	4.08e+03	250.02	65.50	85.74	34.46	1.28
80000	36.8	4.0	4.08e+03	21.25	6.56	25.43	36.50	2.35
80000	36.8	4.5	4.08e+03	3.13	1.02	12.42	52.26	4.21
80000	36.9	3.5	5.14e+03	252.87	67.02	93.69	39.38	1.54
80000	36.9	4.0	5.14e+03	21.83	6.77	28.77	43.17	2.84
80000	36.9	4.5	5.14e+03	3.31	1.07	13.73	59.38	4.85
80000	37.0	3.5	6.47e+03	255.77	68.57	103.10	45.51	1.87
80000	37.0	4.0	6.47e+03	22.53	7.02	32.62	51.16	3.43
80000	37.0	4.5	6.47e+03	3.49	1.13	15.16	67.00	5.53
80000	37.1	3.5	8.15e+03	258.84	70.18	114.16	53.10	2.28
80000	37.1	4.0	8.15e+03	23.21	7.26	36.83	60.04	4.11
80000	37.1	4.5	8.15e+03	3.68	1.18	16.66	75.28	6.27
80000	37.2	3.5	1.03e+04	262.70	72.01	127.47	62.64	2.81
80000	37.2	4.0	1.03e+04	23.99	7.53	41.66	70.55	4.91
80000	37.2	4.5	1.03e+04	3.88	1.24	18.30	84.42	7.09
80000	37.3	3.5	1.29e+04	266.33	73.79	142.63	74.12	3.46
80000	37.3	4.0	1.29e+04	24.78	7.80	47.01	82.46	5.84
80000	37.3	4.5	1.29e+04	4.08	1.30	20.09	94.27	7.96
80000	37.4	3.5	1.63e+04	270.94	75.85	160.56	88.24	4.28
80000	37.4	4.0	1.63e+04	25.72	8.11	53.17	96.61	6.95
80000	37.4	4.5	1.63e+04	4.28	1.35	22.01	105.08	8.91
80000	37.5	3.5	2.05e+04	275.43	77.88	181.03	105.25	5.29
80000	37.5	4.0	2.05e+04	26.71	8.44	60.05	112.82	8.24
80000	37.5	4.5	2.05e+04	4.48	1.41	24.12	116.92	9.94
80000	37.6	3.5	2.58e+04	281.11	80.25	205.04	125.98	6.53
80000	37.6	4.0	2.58e+04	27.74	8.78	67.69	131.27	9.73
80000	37.6	4.5	2.58e+04	4.70	1.48	26.47	130.30	11.09
100000	36.6	3.5	1.56e+03	245.23	63.01	72.29	26.56	0.84
100000	36.6	4.0	1.56e+03	20.35	6.23	18.21	23.57	1.41
100000	36.6	4.5	1.56e+03	2.87	0.94	9.42	37.47	2.99
100000	36.7	3.5	1.97e+03	248.02	64.49	77.01	29.30	0.97
100000	36.7	4.0	1.97e+03	20.90	6.44	20.73	28.28	1.74
100000	36.7	4.5	1.97e+03	3.05	1.00	10.53	43.25	3.51
100000	36.8	3.5	2.47e+03	250.50	65.91	82.71	32.78	1.14
100000	36.8	4.0	2.47e+03	21.51	6.67	23.59	33.82	2.13
100000	36.8	4.5	2.47e+03	3.22	1.05	11.70	49.33	4.06
100000	36.9	3.5	3.11e+03	253.87	67.58	89.95	37.34	1.37
100000	36.9	4.0	3.11e+03	22.17	6.90	26.84	40.19	2.59
100000	36.9	4.5	3.11e+03	3.41	1.10	12.96	56.10	4.68
100000	37.0	3.5	3.92e+03	256.93	69.19	98.45	42.98	1.65
100000	37.0	4.0	3.92e+03	22.84	7.14	30.45	47.52	3.13
100000	37.0	4.5	3.92e+03	3.59	1.16	14.30	63.33	5.34
100000	37.1	3.5	4.94e+03	260.72	70.99	108.81	50.11	2.02
100000	37.1	4.0	4.94e+03	23.58	7.40	34.52	55.97	3.77
100000	37.1	4.5	4.94e+03	3.80	1.22	15.79	71.28	6.07
100000	37.2	3.5	6.21e+03	264.17	72.73	120.84	58.84	2.48
100000	37.2	4.0	6.21e+03	24.46	7.70	39.26	66.02	4.53
100000	37.2	4.5	6.21e+03	4.01	1.28	17.37	79.91	6.86
100000	37.3	3.5	7.82e+03	268.60	74.74	135.26	69.72	3.07
100000	37.3	4.0	7.82e+03	25.33	7.99	44.48	77.50	5.42
100000	37.3	4.5	7.82e+03	4.22	1.34	19.11	89.28	7.72
100000	37.4	3.5	9.85e+03	272.81	76.69	151.75	82.81	3.79
100000	37.4	4.0	9.85e+03	26.32	8.32	50.44	90.84	6.46
100000	37.4	4.5	9.85e+03	4.43	1.40	20.96	99.48	8.64
100000	37.5	3.5	1.24e+04	278.16	78.96	171.37	98.96	4.70
100000	37.5	4.0	1.24e+04	27.35	8.65	57.08	106.06	7.67
100000	37.5	4.5	1.24e+04	4.66	1.47	23.06	111.01	9.67
100000	37.6	3.5	1.56e+04	284.06	81.41	194.10	118.51	5.83
100000	37.6	4.0	1.56e+04	28.51	9.03	64.63	123.86	9.09
100000	37.6	4.5	1.56e+04	4.88	1.53	25.30	123.37	10.76
120000	36.6	3.5	1.07e+03	244.90	63.12	71.50	26.18	0.81
120000	36.6	4.0	1.07e+03	20.51	6.29	17.62	22.88	1.35
120000	36.6	4.5	1.07e+03	2.91	0.96	9.11	36.53	2.93
120000	36.7	3.5	1.35e+03	247.86	64.67	75.95	28.84	0.93
