1.00e+15 1.6649e-18 1.8166e-19 2.0526e-14 3.7497e-13 1.4960e-14 1.1042e-13 2.0608e-14 1.7910e-13 7.8688e-13 8.2698e-14 3.6716e-11 5.5990e-13 1.6561e-12 461.39 3.9491e-02 60 36.6
1.00e+15 1.4796e-18 1.6141e-19 2.1528e-14 3.9932e-13 1.5964e-14 1.4276e-13 2.2689e-14 2.6362e-13 1.1854e-12 1.2456e-13 4.7260e-11 5.8677e-13 2.0037e-12 530.93 4.4661e-02 60 36.7
1.00e+15 1.3151e-18 1.4345e-19 2.2565e-14 4.2654e-13 1.7105e-14 1.8309e-13 2.4737e-14 3.7586e-13 1.7256e-12 1.8132e-13 6.0726e-11 6.2038e-13 2.4379e-12 627.01 5.0999e-02 60 36.8
1.00e+15 1.1709e-18 1.2770e-19 2.3707e-14 4.5702e-13 1.8372e-14 2.3281e-13 2.6762e-14 5.2154e-13 2.4389e-12 2.5628e-13 7.7918e-11 6.6233e-13 2.9822e-12 763.38 5.8697e-02 60 36.9
1.00e+15 1.0458e-18 1.1405e-19 2.4931e-14 4.8898e-13 1.9701e-14 2.9333e-13 2.8804e-14 7.0718e-13 3.3612e-12 3.5326e-13 9.9855e-11 7.1460e-13 3.6639e-12 961.86 6.8107e-02 60 37.0
1.00e+15 9.3956e-19 1.0245e-19 2.6372e-14 5.2159e-13 2.1150e-14 3.6610e-13 3.0919e-14 9.4048e-13 4.5359e-12 4.7685e-13 1.2778e-10 7.7956e-13 4.5194e-12 1305.40 7.9539e-02 60 37.1
1.00e+15 8.5104e-19 9.2794e-20 2.8065e-14 5.5854e-13 2.2751e-14 4.5210e-13 3.3153e-14 1.2300e-12 6.0136e-12 6.3245e-13 1.6349e-10 8.6012e-13 5.5954e-12 1719.60 9.3411e-02 60 37.2
1.00e+15 7.7854e-19 8.4888e-20 3.0195e-14 6.0487e-13 2.4735e-14 5.5236e-13 3.5609e-14 1.5856e-12 7.8536e-12 8.2641e-13 2.0872e-10 9.5935e-13 6.9407e-12 2182.80 1.1000e-01 60 37.3
1.00e+15 7.2184e-19 7.8708e-20 3.3673e-14 6.8140e-13 2.8016e-14 6.6711e-13 3.8376e-14 2.0179e-12 1.0125e-11 1.0662e-12 2.6718e-10 1.0813e-12 8.6558e-12 2626.40 1.3100e-01 60 37.4
1.00e+15 6.8004e-19 7.4155e-20 3.8966e-14 7.9962e-13 3.3112e-14 7.9699e-13 4.1619e-14 2.5405e-12 1.2919e-11 1.3617e-12 3.4291e-10 1.2312e-12 1.0843e-11 2927.70 1.5700e-01 60 37.5
