1.00e+15 3.0052e-18 3.2692e-19 4.6453e-14 2.4455e-13 1.6854e-14 1.2867e-12 7.2892e-14 2.5634e-12 1.0006e-11 1.9294e-12 1.2504e-10 5.7441e-13 5.1815e-12 1615.10 9.6200e-02 60 36.6
1.00e+15 3.2235e-18 3.5062e-19 5.3227e-14 2.8112e-13 1.9353e-14 1.5719e-12 8.4358e-14 3.2310e-12 1.2694e-11 2.4513e-12 1.6029e-10 6.0353e-13 6.4771e-12 1660.00 1.0800e-01 60 36.7
1.00e+15 3.4850e-18 3.7903e-19 6.1204e-14 3.2408e-13 2.2287e-14 1.9144e-12 9.7825e-14 4.0547e-12 1.6032e-11 3.1005e-12 2.0526e-10 6.3966e-13 8.1031e-12 1677.40 1.2100e-01 60 36.8
1.00e+15 3.7920e-18 4.1238e-19 7.0540e-14 3.7425e-13 2.5712e-14 2.3253e-12 1.1361e-13 5.0681e-12 2.0162e-11 3.9058e-12 2.6241e-10 6.8431e-13 1.0138e-11 1668.60 1.3500e-01 60 36.9
1.00e+15 4.1460e-18 4.5084e-19 8.1290e-14 4.3213e-13 2.9659e-14 2.8167e-12 1.3205e-13 6.3095e-12 2.5252e-11 4.9004e-12 3.3471e-10 7.3933e-13 1.2674e-11 1689.20 1.5000e-01 60 37.0
1.00e+15 4.5514e-18 4.9488e-19 9.3835e-14 4.9956e-13 3.4254e-14 3.4020e-12 1.5349e-13 7.8233e-12 3.1498e-11 6.1238e-12 4.2540e-10 8.0684e-13 1.5819e-11 1678.60 1.6700e-01 60 37.1
1.00e+15 5.0146e-18 5.4520e-19 1.0831e-13 5.7736e-13 3.9553e-14 4.1001e-12 1.7842e-13 9.6692e-12 3.9155e-11 7.6276e-12 5.3956e-10 8.8971e-13 1.9722e-11 1676.20 1.8400e-01 60 37.2
1.00e+15 5.5428e-18 6.0257e-19 1.2477e-13 6.6606e-13 4.5582e-14 4.9311e-12 2.0738e-13 1.1914e-11 4.8518e-11 9.4714e-12 6.8283e-10 9.9122e-13 2.4550e-11 1721.40 2.0300e-01 60 37.3
1.00e+15 6.1415e-18 6.6761e-19 1.4395e-13 7.6912e-13 5.2587e-14 5.9149e-12 2.4078e-13 1.4632e-11 5.9915e-11 1.1721e-11 8.6164e-10 1.1151e-12 3.0509e-11 1716.20 2.2300e-01 60 37.4
1.00e+15 6.8205e-18 7.4137e-19 1.6605e-13 8.8780e-13 6.0650e-14 7.0798e-12 2.7940e-13 1.7920e-11 7.3771e-11 1.4465e-11 1.0845e-09 1.2662e-12 3.7852e-11 1703.30 2.4400e-01 60 37.5
1.00e+15 7.5909e-18 8.2504e-19 1.9129e-13 1.0234e-12 6.9856e-14 8.4538e-12 3.2386e-13 2.1885e-11 9.0556e-11 1.7798e-11 1.3629e-09 1.4502e-12 4.6897e-11 1699.30 2.6700e-01 60 37.6
1.00e+15 5.4544e-18 5.9327e-19 5.1672e-14 3.0451e-13 2.0869e-14 1.3210e-12 8.0827e-14 2.6609e-12 1.1527e-11 2.2431e-12 1.3590e-10 5.8716e-13 5.7261e-12 1658.00 1.0400e-01 80 36.6
1.00e+15 5.8860e-18 6.4015e-19 5.9376e-14 3.5016e-13 2.3973e-14 1.6031e-12 9.3937e-14 3.3123e-12 1.4596e-11 2.8443e-12 1.7440e-10 6.1974e-13 7.1712e-12 1700.40 1.1700e-01 80 36.7
1.00e+15 6.3955e-18 6.9549e-19 6.8563e-14 4.0415e-13 2.7648e-14 1.9414e-12 1.0938e-13 4.1066e-12 1.8412e-11 3.5930e-12 2.2363e-10 6.6024e-13 8.9905e-12 1676.70 1.3000e-01 80 36.8
1.00e+15 6.9860e-18 7.5962e-19 7.9137e-14 4.6632e-13 3.1875e-14 2.3448e-12 1.2744e-13 5.0694e-12 2.3123e-11 4.5195e-12 2.8569e-10 7.1020e-13 1.1256e-11 1687.60 1.4500e-01 80 36.9
1.00e+15 7.6682e-18 8.3371e-19 9.1311e-14 5.3797e-13 3.6739e-14 2.8266e-12 1.4858e-13 6.2366e-12 2.8938e-11 5.6653e-12 3.6402e-10 7.7184e-13 1.4077e-11 1734.00 1.6100e-01 80 37.0
1.00e+15 8.4525e-18 9.1891e-19 1.0579e-13 6.2236e-13 4.2477e-14 3.4014e-12 1.7324e-13 7.6496e-12 3.6094e-11 7.0788e-12 4.6311e-10 8.4784e-13 1.7597e-11 1685.90 1.7900e-01 80 37.1
1.00e+15 9.3513e-18 1.0165e-18 1.2220e-13 7.1840e-13 4.8990e-14 4.0862e-12 2.0201e-13 9.3567e-12 4.4880e-11 8.8184e-12 5.8777e-10 9.4125e-13 2.1962e-11 1707.90 1.9700e-01 80 37.2
1.00e+15 1.0377e-17 1.1280e-18 1.4134e-13 8.2983e-13 5.6550e-14 4.8999e-12 2.3541e-13 1.1414e-11 5.5633e-11 1.0953e-11 7.4438e-10 1.0559e-12 2.7379e-11 1703.70 2.1700e-01 80 37.3
1.00e+15 1.1545e-17 1.2548e-18 1.6334e-13 9.5792e-13 6.5232e-14 5.8629e-12 2.7407e-13 1.3884e-11 6.8751e-11 1.3564e-11 9.3968e-10 1.1961e-12 3.4067e-11 1707.10 2.3800e-01 80 37.4
1.00e+15 1.2881e-17 1.3999e-18 1.8852e-13 1.1042e-12 7.5138e-14 7.0025e-12 3.1883e-13 1.6847e-11 8.4731e-11 1.6752e-11 1.1847e-09 1.3677e-12 4.2336e-11 1729.00 2.6100e-01 80 37.5
1.00e+15 1.4398e-17 1.5647e-18 2.1773e-13 1.2732e-12 8.6584e-14 8.3449e-12 3.7054e-13 2.0385e-11 1.0412e-10 2.0632e-11 1.4892e-09 1.5768e-12 5.2504e-11 1714.20 2.8500e-01 80 37.6
1.00e+15 7.8231e-18 8.5089e-19 5.4058e-14 3.3558e-13 2.2901e-14 1.2669e-12 8.5769e-14 2.5055e-12 1.1686e-11 2.2845e-12 1.3743e-10 5.8933e-13 5.8458e-12 1607.60 1.0600e-01 100 36.6
1.00e+15 8.4360e-18 9.1743e-19 6.2149e-14 3.8563e-13 2.6291e-14 1.5332e-12 9.9867e-14 3.1005e-12 1.4795e-11 2.8959e-12 1.7647e-10 6.2270e-13 7.3275e-12 1665.60 1.1900e-01 100 36.7
1.00e+15 9.1586e-18 9.9591e-19 7.1845e-14 4.4508e-13 3.0322e-14 1.8525e-12 1.1650e-13 3.8231e-12 1.8663e-11 3.6577e-12 2.2647e-10 6.6426e-13 9.1956e-12 1645.60 1.3300e-01 100 36.8
1.00e+15 9.9991e-18 1.0872e-18 8.2938e-14 5.1324e-13 3.4936e-14 2.2343e-12 1.3600e-13 4.6979e-12 2.3454e-11 4.6030e-12 2.8979e-10 7.1571e-13 1.1528e-11 1689.20 1.4800e-01 100 36.9
1.00e+15 1.0973e-17 1.1930e-18 9.6007e-14 5.9298e-13 4.0337e-14 2.6895e-12 1.5883e-13 5.7527e-12 2.9358e-11 5.7704e-12 3.6956e-10 7.7917e-13 1.4433e-11 1678.00 1.6400e-01 100 37.0
1.00e+15 1.2096e-17 1.3149e-18 1.1110e-13 6.8501e-13 4.6562e-14 3.2330e-12 1.8554e-13 7.0265e-12 3.6641e-11 7.2129e-12 4.7059e-10 8.5757e-13 1.8059e-11 1696.90 1.8200e-01 100 37.1
1.00e+15 1.3382e-17 1.4546e-18 1.2850e-13 7.9094e-13 5.3720e-14 3.8804e-12 2.1666e-13 8.5605e-12 4.5592e-11 8.9895e-12 5.9783e-10 9.5411e-13 2.2567e-11 1730.30 2.0100e-01 100 37.2
