1.00e+15	0.00	0.00	0.37	1.18	0.08	5.74	0.32	12.32	54.94	10.71	665.08	1.97	26.83	1637	0.13	80000	36.8	3.5
1.00e+15	0.00	0.00	0.42	1.36	0.09	6.94	0.38	15.23	68.98	13.46	849.80	2.12	33.58	1647	0.14	80000	36.9	3.5
1.00e+15	0.00	0.00	0.49	1.56	0.11	8.36	0.44	18.75	86.30	16.87	1082.62	2.31	41.97	1667	0.16	80000	37.0	3.5
1.00e+15	0.00	0.00	0.56	1.81	0.12	10.06	0.51	23.03	107.61	21.08	1377.14	2.53	52.44	1655	0.18	80000	37.1	3.5
1.00e+15	0.00	0.00	0.65	2.08	0.14	12.09	0.59	28.21	133.77	26.25	1748.10	2.81	65.44	1655	0.20	80000	37.2	3.5
1.00e+15	0.00	0.00	0.75	2.40	0.16	14.50	0.69	34.46	165.76	32.59	2212.71	3.15	81.52	1689	0.22	80000	37.3	3.5
1.00e+15	0.00	0.00	0.87	2.77	0.19	17.35	0.80	41.98	204.80	40.35	2794.39	3.57	101.42	1674	0.24	80000	37.4	3.5
1.00e+15	0.00	0.00	1.00	3.19	0.22	20.72	0.93	51.02	252.29	49.81	3522.33	4.08	126.00	1680	0.26	80000	37.5	3.5
1.00e+15	0.00	0.00	1.16	3.68	0.25	24.69	1.09	61.84	309.95	61.33	4430.50	4.71	156.27	1672	0.28	80000	37.6	3.5
1.00e+15	0.00	0.00	0.29	0.98	0.07	3.74	0.25	7.50	34.85	6.80	408.48	1.76	17.45	1551	0.10	100000	36.6	3.5
1.00e+15	0.00	0.00	0.33	1.12	0.08	4.53	0.29	9.29	44.10	8.62	524.54	1.86	21.86	1596	0.12	100000	36.7	3.5
1.00e+15	0.00	0.00	0.38	1.29	0.09	5.47	0.34	11.46	55.60	10.88	672.53	1.98	27.40	1613	0.13	100000	36.8	3.5
1.00e+15	0.00	0.00	0.44	1.49	0.10	6.59	0.40	14.10	69.87	13.69	861.22	2.14	34.35	1636	0.15	100000	36.9	3.5
1.00e+15	0.00	0.00	0.51	1.72	0.12	7.94	0.47	17.29	87.45	17.16	1098.98	2.33	43.00	1633	0.16	100000	37.0	3.5
1.00e+15	0.00	0.00	0.59	1.98	0.13	9.54	0.54	21.15	109.12	21.45	1399.54	2.56	53.78	1671	0.18	100000	37.1	3.5
1.00e+15	0.00	0.00	0.68	2.29	0.16	11.45	0.63	25.80	135.74	26.72	1778.09	2.85	67.19	1669	0.20	100000	37.2	3.5
1.00e+15	0.00	0.00	0.79	2.65	0.18	13.72	0.74	31.39	168.38	33.20	2253.53	3.20	83.82	1674	0.22	100000	37.3	3.5
1.00e+15	0.00	0.00	0.92	3.05	0.21	16.41	0.86	38.10	208.32	41.14	2850.64	3.64	104.45	1673	0.24	100000	37.4	3.5
1.00e+15	0.00	0.00	1.06	3.52	0.24	19.59	1.00	46.15	257.13	50.87	3599.18	4.17	129.94	1699	0.26	100000	37.5	3.5
1.00e+15	0.00	0.00	1.22	4.05	0.27	23.35	1.17	55.75	316.53	62.73	4533.37	4.82	161.40	1694	0.29	100000	37.6	3.5
1.00e+15	0.00	0.00	0.29	1.00	0.07	3.55	0.25	6.93	31.63	6.17	399.36	1.76	17.25	1591	0.10	120000	36.6	3.5
1.00e+15	0.00	0.00	0.33	1.15	0.08	4.30	0.30	8.57	39.86	7.79	514.34	1.86	21.65	1620	0.12	120000	36.7	3.5
1.00e+15	0.00	0.00	0.39	1.33	0.09	5.20	0.35	10.57	50.06	9.79	660.21	1.99	27.18	1633	0.13	120000	36.8	3.5
1.00e+15	0.00	0.00	0.45	1.53	0.10	6.28	0.40	12.98	62.70	12.28	846.33	2.14	34.10	1635	0.15	120000	36.9	3.5
1.00e+15	0.00	0.00	0.52	1.77	0.12	7.56	0.47	15.90	78.32	15.35	1081.85	2.34	42.76	1663	0.16	120000	37.0	3.5
1.00e+15	0.00	0.00	0.60	2.04	0.14	9.10	0.55	19.42	97.52	19.13	1378.58	2.57	53.52	1671	0.18	120000	37.1	3.5
1.00e+15	0.00	0.00	0.69	2.36	0.16	10.93	0.64	23.67	121.18	23.80	1754.74	2.87	66.96	1692	0.20	120000	37.2	3.5
1.00e+15	0.00	0.00	0.80	2.72	0.18	13.11	0.75	28.78	150.23	29.54	2228.08	3.23	83.67	1714	0.22	120000	37.3	3.5
1.00e+15	0.00	0.00	0.93	3.15	0.21	15.70	0.88	34.92	185.79	36.56	2825.07	3.67	104.44	1706	0.24	120000	37.4	3.5
1.00e+15	0.00	0.00	1.08	3.63	0.25	18.76	1.02	42.23	229.11	45.14	3568.98	4.22	130.03	1740	0.26	120000	37.5	3.5
1.00e+15	0.00	0.00	1.24	4.19	0.28	22.38	1.19	50.95	281.90	55.60	4500.47	4.89	161.72	1724	0.29	120000	37.6	3.5
1.00e+15	0.00	0.00	0.32	1.06	0.07	3.25	0.25	6.17	26.20	5.11	382.35	1.75	16.88	3414	0.10	140000	36.6	3.5
1.00e+15	0.00	0.00	0.35	1.19	0.08	3.93	0.29	7.61	32.73	6.39	491.19	1.85	21.07	3169	0.12	140000	36.7	3.5
1.00e+15	0.00	0.00	0.39	1.34	0.09	4.76	0.33	9.38	40.92	8.00	632.58	1.98	26.43	2957	0.13	140000	36.8	3.5
1.00e+15	0.00	0.00	0.45	1.53	0.10	5.75	0.39	11.51	50.95	9.97	811.64	2.13	33.14	2739	0.14	140000	36.9	3.5
1.00e+15	0.00	0.00	0.51	1.76	0.12	6.95	0.46	14.10	63.35	12.41	1039.74	2.32	41.59	2573	0.16	140000	37.0	3.5
1.00e+15	0.00	0.00	0.59	2.02	0.14	8.38	0.54	17.24	78.64	15.41	1329.18	2.56	52.18	2406	0.18	140000	37.1	3.5
1.00e+15	0.00	0.00	0.68	2.33	0.16	10.09	0.63	21.03	97.41	19.11	1696.48	2.86	65.43	2254	0.20	140000	37.2	3.5
1.00e+15	0.00	0.00	0.79	2.69	0.18	12.13	0.73	25.60	120.42	23.64	2159.66	3.22	81.94	2176	0.22	140000	37.3	3.5
1.00e+15	0.00	0.00	0.92	3.11	0.21	14.57	0.86	31.08	148.46	29.17	2743.31	3.67	102.49	2062	0.24	140000	37.4	3.5
1.00e+15	0.00	0.00	1.06	3.59	0.24	17.46	1.00	37.65	182.63	35.91	3476.88	4.23	128.02	1997	0.26	140000	37.5	3.5
1.00e+15	0.00	0.00	1.23	4.15	0.28	20.89	1.17	45.52	224.21	44.11	4400.89	4.91	159.76	1963	0.28	140000	37.6	3.5
1.00e+15	0.00	0.00	0.77	2.30	0.17	3.03	0.25	5.49	22.15	4.31	409.77	1.77	20.36	3707	0.13	160000	36.6	3.5
1.00e+15	0.00	0.00	0.88	2.60	0.19	3.66	0.29	6.77	27.57	5.38	526.03	1.87	25.23	3745	0.14	160000	36.7	3.5
1.00e+15	0.00	0.00	1.00	2.97	0.22	4.43	0.34	8.34	34.31	6.70	675.37	2.00	31.39	3751	0.15	160000	36.8	3.5
1.00e+15	0.00	0.00	1.15	3.39	0.25	5.35	0.40	10.22	42.56	8.32	863.70	2.16	39.01	3786	0.17	160000	36.9	3.5
1.00e+15	0.00	0.00	1.33	3.90	0.29	6.45	0.46	12.52	52.75	10.32	1104.04	2.36	48.61	3762	0.19	160000	37.0	3.5
1.00e+15	0.00	0.00	1.53	4.47	0.33	7.78	0.54	15.30	65.24	12.77	1407.08	2.60	60.46	3791	0.20	160000	37.1	3.5
1.00e+15	0.00	0.00	1.76	5.14	0.38	9.38	0.63	18.68	80.64	15.80	1792.38	2.91	75.28	3794	0.22	160000	37.2	3.5
1.00e+15	0.00	0.00	2.01	5.88	0.43	11.29	0.74	22.75	99.41	19.49	2274.91	3.29	93.47	3843	0.24	160000	37.3	3.5
1.00e+15	0.00	0.00	2.32	6.76	0.50	13.57	0.87	27.65	122.28	23.99	2884.37	3.76	116.16	3857	0.26	160000	37.4	3.5
1.00e+15	0.00	0.00	2.69	7.83	0.57	16.29	1.01	33.54	150.11	29.47	3655.10	4.34	144.53	3802	0.29	160000	37.5	3.5
1.00e+15	0.00	0.00	3.09	8.98	0.66	19.52	1.18	40.57	183.81	36.11	4617.39	5.05	179.27	3807	0.31	160000	37.6	3.5
1.00e+15	0.00	0.00	1.07	3.17	0.24	2.99	0.27	5.11	20.03	3.90	424.96	1.77	22.43	3695	0.14	180000	36.6	3.5
1.00e+15	0.00	0.00	1.23	3.62	0.27	3.61	0.31	6.29	24.84	4.84	545.26	1.88	27.75	3744	0.15	180000	36.7	3.5
1.00e+15	0.00	0.00	1.42	4.17	0.31	4.36	0.36	7.74	30.83	6.01	699.98	2.01	34.48	3742	0.17	180000	36.8	3.5
1.00e+15	0.00	0.00	1.64	4.80	0.36	5.25	0.42	9.47	38.12	7.44	893.78	2.17	42.74	3766	0.18	180000	36.9	3.5
1.00e+15	0.00	0.00	1.91	5.56	0.42	6.33	0.49	11.60	47.16	9.22	1141.95	2.37	53.14	3763	0.20	180000	37.0	3.5
1.00e+15	0.00	0.00	2.22	6.44	0.48	7.63	0.57	14.19	58.28	11.40	1456.30	2.62	66.07	3769	0.22	180000	37.1	3.5
1.00e+15	0.00	0.00	2.58	7.47	0.56	9.19	0.67	17.32	71.87	14.07	1854.19	2.94	82.12	3824	0.24	180000	37.2	3.5
1.00e+15	0.00	0.00	3.00	8.67	0.65	11.07	0.79	21.10	88.49	17.33	2355.91	3.32	102.01	3851	0.26	180000	37.3	3.5
1.00e+15	0.00	0.00	3.51	10.09	0.76	13.31	0.92	25.68	108.79	21.32	2991.84	3.81	126.84	3848	0.28	180000	37.4	3.5
1.00e+15	0.00	0.00	4.09	11.74	0.88	15.98	1.07	31.16	133.37	26.16	3788.47	4.40	157.44	3853	0.31	180000	37.5	3.5
1.00e+15	0.00	0.00	4.77	13.65	1.02	19.15	1.25	37.73	163.10	32.01	4791.43	5.13	195.39	3849	0.34	180000	37.6	3.5
1.02e+18	0.18	0.06	42.27	27.33	2.00	19.56	1.18	40.57	183.81	36.11	12188.65	17.71	1469.96	47	1.33	160000	37.6	3.5
1.02e+18	0.24	0.09	38.89	27.20	2.00	16.04	1.07	31.16	133.37	26.16	10010.78	16.23	1305.23	44	1.33	180000	37.5	3.5
1.02e+18	0.21	0.08	44.14	31.84	2.35	19.23	1.26	37.73	163.10	32.01	12210.78	18.04	1493.68	46	1.35	180000	37.6	3.5
1.03e+18	0.07	0.02	50.49	31.84	2.30	25.07	0.96	65.87	270.10	53.03	11704.51	16.11	1370.24	55	1.31	60000	37.6	3.5
1.03e+18	0.12	0.04	40.01	20.93	1.47	20.72	0.93	51.02	252.29	49.81	9807.74	15.27	1237.55	49	1.30	80000	37.5	3.5
1.03e+18	0.11	0.04	44.72	24.43	1.72	24.69	1.09	61.84	309.95	61.33	11912.64	16.90	1411.47	51	1.32	80000	37.6	3.5
1.03e+18	0.16	0.05	36.48	17.26	1.20	19.59	1.00	46.15	257.13	50.87	9939.31	15.51	1256.09	47	1.29	100000	37.5	3.5
1.03e+18	0.14	0.05	40.88	20.21	1.41	23.35	1.17	55.75	316.53	62.73	12078.61	17.17	1432.08	49	1.32	100000	37.6	3.5
1.03e+18	0.17	0.06	35.00	15.68	1.09	18.76	1.02	42.23	229.11	45.14	9980.58	15.59	1261.09	46	1.30	120000	37.5	3.5
1.03e+18	0.15	0.05	39.27	18.38	1.29	22.38	1.19	50.95	281.90	55.60	12123.76	17.28	1437.46	48	1.31	120000	37.6	3.5
1.03e+18	0.17	0.06	34.49	15.57	1.09	17.46	1.00	37.65	182.63	35.91	10009.89	15.60	1264.05	47	1.28	140000	37.5	3.5
1.03e+18	0.15	0.05	38.77	18.16	1.28	20.89	1.17	45.52	224.21	44.11	12188.65	17.32	1443.53	49	1.31	140000	37.6	3.5
1.03e+18	0.24	0.09	32.97	19.92	1.44	13.60	0.87	27.65	122.28	23.99	8214.78	14.45	1128.02	43	1.29	160000	37.4	3.5
1.03e+18	0.21	0.07	37.39	23.36	1.70	16.33	1.01	33.54	150.11	29.47	10019.45	15.98	1289.14	45	1.32	160000	37.5	3.5
1.03e+18	0.32	0.12	29.97	19.74	1.44	11.11	0.79	21.10	88.49	17.33	6712.73	13.32	996.98	39	1.29	180000	37.3	3.5
1.03e+18	0.28	0.10	34.18	23.19	1.70	13.36	0.92	25.68	108.79	21.32	8202.52	14.67	1140.97	42	1.30	180000	37.4	3.5
1.04e+17	0.00	0.00	10.15	19.65	1.46	19.56	1.18	40.57	183.81	36.11	5681.96	5.60	267.15	218	0.42	160000	37.6	3.5
1.04e+17	0.00	0.00	12.49	24.81	1.87	19.23	1.26	37.73	163.10	32.01	5861.98	5.72	287.74	230	0.45	180000	37.6	3.5
1.04e+18	0.10	0.04	36.57	20.12	1.42	14.62	0.61	35.76	144.82	28.24	6627.80	12.23	938.67	48	1.26	60000	37.3	3.5
1.04e+18	0.09	0.03	40.84	23.54	1.68	17.54	0.71	43.96	178.81	34.95	8041.64	13.41	1069.26	50	1.27	60000	37.4	3.5
1.04e+18	0.08	0.03	45.44	27.43	1.97	21.00	0.82	53.88	220.09	43.11	9687.83	14.64	1207.74	53	1.29	60000	37.5	3.5
1.04e+18	0.18	0.07	28.28	12.85	0.88	12.09	0.59	28.21	133.77	26.25	5459.77	11.54	836.04	43	1.24	80000	37.2	3.5
1.04e+18	0.16	0.06	31.83	15.18	1.05	14.50	0.69	34.46	165.76	32.59	6647.24	12.63	953.80	45	1.26	80000	37.3	3.5
1.04e+18	0.14	0.05	35.73	17.86	1.25	17.35	0.80	41.98	204.80	40.35	8078.42	13.86	1086.90	47	1.28	80000	37.4	3.5
1.04e+18	0.23	0.09	25.55	10.51	0.72	11.45	0.63	25.80	135.74	26.72	5505.23	11.69	845.73	41	1.24	100000	37.2	3.5
1.04e+18	0.20	0.07	28.84	12.45	0.85	13.72	0.74	31.39	168.38	33.20	6709.44	12.80	965.40	43	1.26	100000	37.3	3.5
1.04e+18	0.18	0.06	32.47	14.69	1.01	16.41	0.86	38.10	208.32	41.14	8165.74	14.06	1100.99	45	1.27	100000	37.4	3.5
1.04e+18	0.25	0.09	24.42	9.50	0.65	10.93	0.64	23.67	121.18	23.80	5524.37	11.73	849.05	40	1.24	120000	37.2	3.5
1.04e+18	0.22	0.08	27.61	11.27	0.77	13.11	0.75	28.78	150.23	29.54	6735.16	12.85	969.23	43	1.25	120000	37.3	3.5
1.04e+18	0.19	0.07	31.13	13.32	0.92	15.70	0.88	34.92	185.79	36.56	8208.50	14.14	1106.34	45	1.27	120000	37.4	3.5
1.04e+18	0.26	0.10	23.95	9.71	0.67	10.09	0.63	21.03	97.41	19.11	5535.73	11.72	850.96	40	1.24	140000	37.2	3.5
1.04e+18	0.22	0.08	27.13	11.39	0.79	12.13	0.73	25.60	120.42	23.64	6755.19	12.85	971.89	42	1.25	140000	37.3	3.5
1.04e+18	0.20	0.07	30.63	13.33	0.93	14.57	0.86	31.08	148.46	29.17	8230.33	14.14	1108.97	45	1.27	140000	37.4	3.5
1.04e+18	0.37	0.14	22.25	12.22	0.88	7.80	0.54	15.30	65.24	12.77	4503.46	10.97	754.31	35	1.24	160000	37.1	3.5
1.04e+18	0.32	0.12	25.46	14.40	1.04	9.40	0.63	18.68	80.64	15.80	5510.61	11.98	863.46	38	1.25	160000	37.2	3.5
1.04e+18	0.28	0.10	29.02	16.96	1.23	11.32	0.74	22.75	99.41	19.49	6732.47	13.13	987.17	41	1.27	160000	37.3	3.5
1.04e+18	0.47	0.19	19.81	12.12	0.88	6.36	0.49	11.60	47.16	9.22	3659.29	10.21	662.63	30	1.24	180000	37.0	3.5
1.04e+18	0.42	0.16	22.81	14.26	1.04	7.66	0.58	14.19	58.28	11.40	4482.53	11.12	759.79	33	1.25	180000	37.1	3.5
1.04e+18	0.37	0.14	26.19	16.79	1.23	9.23	0.67	17.32	71.87	14.07	5487.29	12.14	870.52	36	1.27	180000	37.2	3.5
1.05e+17	0.00	0.00	5.51	8.09	0.55	21.00	0.82	53.88	220.09	43.11	4225.06	4.22	183.91	326	0.36	60000	37.5	3.5
1.05e+17	0.00	0.00	6.20	9.16	0.63	25.07	0.96	65.87	270.10	53.03	5235.20	4.83	221.48	327	0.38	60000	37.6	3.5
1.05e+17	0.00	0.00	5.18	7.53	0.51	17.35	0.80	41.98	204.80	40.35	3560.01	3.96	162.99	281	0.35	80000	37.4	3.5
1.05e+17	0.00	0.00	5.83	8.59	0.58	20.72	0.93	51.02	252.29	49.81	4421.53	4.52	196.41	288	0.37	80000	37.5	3.5
1.05e+17	0.00	0.00	6.57	9.78	0.66	24.69	1.09	61.84	309.95	61.33	5486.09	5.20	236.81	294	0.40	80000	37.6	3.5
1.05e+17	0.00	0.00	5.18	7.06	0.48	16.41	0.86	38.10	208.32	41.14	3620.71	4.04	167.49	237	0.35	100000	37.4	3.5
1.05e+17	0.00	0.00	5.85	8.12	0.55	19.59	1.00	46.15	257.13	50.87	4504.96	4.63	202.11	242	0.38	100000	37.5	3.5
1.05e+17	0.00	0.00	6.61	9.33	0.63	23.35	1.17	55.75	316.53	62.73	5596.13	5.34	243.95	247	0.40	100000	37.6	3.5
1.05e+17	0.00	0.00	5.06	6.55	0.45	15.70	0.88	34.92	185.79	36.56	3616.82	4.10	168.59	218	0.35	120000	37.4	3.5
1.05e+17	0.00	0.00	5.74	7.56	0.52	18.76	1.02	42.23	229.11	45.14	4504.96	4.70	203.79	223	0.38	120000	37.5	3.5
1.05e+17	0.00	0.00	6.49	8.72	0.59	22.38	1.19	50.95	281.90	55.60	5600.62	5.43	246.22	226	0.40	120000	37.6	3.5
1.05e+17	0.00	0.00	5.14	7.07	0.49	14.57	0.86	31.08	148.46	29.17	3547.75	4.10	166.83	204	0.35	140000	37.4	3.5
1.05e+17	0.00	0.00	5.80	8.02	0.56	17.46	1.00	37.65	182.63	35.91	4428.10	4.71	201.98	208	0.37	140000	37.5	3.5
1.05e+17	0.00	0.00	6.56	9.09	0.63	20.89	1.17	45.52	224.21	44.11	5530.35	5.47	245.14	212	0.40	140000	37.6	3.5
1.05e+17	0.00	0.00	6.95	12.73	0.95	11.32	0.74	22.75	99.41	19.49	2917.92	3.66	151.62	201	0.35	160000	37.3	3.5
1.05e+17	0.00	0.00	7.88	14.73	1.10	13.60	0.87	27.65	122.28	23.99	3645.53	4.18	182.85	206	0.37	160000	37.4	3.5
1.05e+17	0.00	0.00	8.95	17.03	1.27	16.33	1.01	33.54	150.11	29.47	4555.79	4.82	221.14	211	0.40	160000	37.5	3.5
1.05e+17	0.00	0.00	7.41	13.72	1.03	9.23	0.67	17.32	71.87	14.07	2396.43	3.28	135.24	201	0.35	180000	37.2	3.5
1.05e+17	0.00	0.00	8.43	15.93	1.20	11.11	0.79	21.10	88.49	17.33	2998.72	3.72	162.89	209	0.37	180000	37.3	3.5
1.05e+17	0.00	0.00	9.61	18.48	1.39	13.36	0.92	25.68	108.79	21.32	3756.77	4.26	196.96	216	0.39	180000	37.4	3.5
1.05e+17	0.00	0.00	10.94	21.41	1.62	16.04	1.07	31.16	133.37	26.16	4685.87	4.91	237.37	223	0.42	180000	37.5	3.5
1.05e+18	0.15	0.06	25.93	12.25	0.85	8.36	0.39	18.90	75.44	14.63	3700.55	9.49	635.63	42	1.21	60000	37.0	3.5
1.05e+18	0.13	0.05	29.14	14.51	1.01	10.09	0.45	23.45	94.08	18.27	4497.48	10.30	724.41	44	1.22	60000	37.1	3.5
1.05e+18	0.12	0.04	32.69	17.12	1.20	12.16	0.53	29.00	116.92	22.76	5464.56	11.21	825.16	46	1.24	60000	37.2	3.5
1.05e+18	0.27	0.11	19.51	7.60	0.51	6.94	0.38	15.23	68.98	13.46	3004.70	8.98	559.82	36	1.20	80000	36.9	3.5
1.05e+18	0.24	0.09	22.15	9.09	0.62	8.36	0.44	18.75	86.30	16.87	3668.56	9.73	640.38	39	1.21	80000	37.0	3.5
1.05e+18	0.20	0.08	25.07	10.83	0.74	10.06	0.51	23.03	107.61	21.08	4476.85	10.58	731.89	41	1.23	80000	37.1	3.5
1.05e+18	0.35	0.14	17.39	6.17	0.41	6.59	0.40	14.10	69.87	13.69	3016.66	9.09	564.91	33	1.19	100000	36.9	3.5
1.05e+18	0.30	0.12	19.85	7.39	0.50	7.94	0.47	17.29	87.45	17.16	3688.89	9.85	646.72	36	1.21	100000	37.0	3.5
1.05e+18	0.26	0.10	22.56	8.83	0.60	9.54	0.54	21.15	109.12	21.45	4508.84	10.71	739.90	39	1.23	100000	37.1	3.5
1.05e+18	0.37	0.15	16.54	5.58	0.37	6.28	0.40	12.98	62.70	12.28	3027.13	9.12	567.48	32	1.19	120000	36.9	3.5
1.05e+18	0.33	0.13	18.91	6.69	0.45	7.56	0.47	15.90	78.32	15.35	3704.44	9.89	649.77	35	1.20	120000	37.0	3.5
1.05e+18	0.29	0.11	21.52	7.98	0.54	9.10	0.55	19.42	97.52	19.13	4521.40	10.75	742.53	38	1.22	120000	37.1	3.5
1.05e+18	0.39	0.16	16.14	5.96	0.41	5.75	0.39	11.51	50.95	9.97	3028.02	9.11	568.52	31	1.19	140000	36.9	3.5
1.05e+18	0.34	0.13	18.49	7.02	0.48	6.95	0.46	14.10	63.35	12.41	3705.94	9.87	650.88	35	1.20	140000	37.0	3.5
1.05e+18	0.30	0.11	21.08	8.26	0.57	8.38	0.54	17.24	78.64	15.41	4530.97	10.74	744.48	38	1.22	140000	37.1	3.5
1.05e+18	0.50	0.21	12.54	6.30	0.45	3.67	0.29	6.77	27.57	5.38	1992.35	7.98	435.30	25	1.18	160000	36.7	3.5
1.05e+18	0.49	0.20	14.55	7.44	0.53	4.44	0.34	8.34	34.31	6.70	2449.09	8.61	500.61	26	1.19	160000	36.8	3.5
1.05e+18	0.46	0.19	16.82	8.77	0.63	5.36	0.40	10.22	42.56	8.32	3002.61	9.31	574.45	28	1.21	160000	36.9	3.5
1.05e+18	0.42	0.17	19.38	10.35	0.74	6.47	0.46	12.52	52.75	10.32	3679.02	10.09	658.65	32	1.22	160000	37.0	3.5
1.05e+18	0.53	0.22	10.98	6.36	0.46	3.00	0.27	5.11	20.03	3.90	1610.87	7.50	379.62	26	1.18	180000	36.6	3.5
1.05e+18	0.53	0.22	12.76	7.46	0.54	3.62	0.31	6.29	24.84	4.84	1979.70	8.06	436.86	26	1.20	180000	36.7	3.5
1.05e+18	0.52	0.22	14.82	8.76	0.63	4.38	0.36	7.74	30.83	6.01	2434.86	8.70	502.83	26	1.21	180000	36.8	3.5
1.05e+18	0.50	0.20	17.14	10.30	0.75	5.27	0.42	9.47	38.12	7.44	2982.72	9.41	576.96	27	1.22	180000	36.9	3.5
1.06e+16	0.00	0.00	5.52	15.51	1.17	19.19	1.25	37.73	163.10	32.01	4895.80	5.18	203.48	2734	0.35	180000	37.6	3.5
1.06e+17	0.00	0.00	3.09	4.35	0.30	8.36	0.39	18.90	75.44	14.63	1422.36	2.43	73.31	313	0.26	60000	37.0	3.5
1.06e+17	0.00	0.00	3.45	4.91	0.34	10.09	0.45	23.45	94.08	18.27	1770.05	2.66	87.81	318	0.28	60000	37.1	3.5
1.06e+17	0.00	0.00	3.87	5.56	0.38	12.16	0.53	29.00	116.92	22.76	2205.38	2.95	105.56	320	0.30	60000	37.2	3.5
1.06e+17	0.00	0.00	4.35	6.30	0.43	14.62	0.61	35.76	144.82	28.24	2742.81	3.29	126.94	323	0.32	60000	37.3	3.5
1.06e+17	0.00	0.00	4.89	7.13	0.49	17.54	0.71	43.96	178.81	34.95	3406.30	3.71	152.72	325	0.34	60000	37.4	3.5
1.06e+17	0.00	0.00	3.24	4.36	0.30	8.36	0.44	18.75	86.30	16.87	1479.44	2.54	77.96	250	0.27	80000	37.0	3.5
1.06e+17	0.00	0.00	3.64	5.02	0.34	10.06	0.51	23.03	107.61	21.08	1845.79	2.80	93.60	259	0.29	80000	37.1	3.5
1.06e+17	0.00	0.00	4.09	5.76	0.39	12.09	0.59	28.21	133.77	26.25	2301.22	3.11	112.54	267	0.31	80000	37.2	3.5
1.06e+17	0.00	0.00	4.61	6.59	0.45	14.50	0.69	34.46	165.76	32.59	2864.15	3.49	135.38	275	0.33	80000	37.3	3.5
1.06e+17	0.00	0.00	2.81	3.37	0.23	6.59	0.40	14.10	69.87	13.69	1194.25	2.35	66.16	205	0.26	100000	36.9	3.5
1.06e+17	0.00	0.00	3.17	3.93	0.27	7.94	0.47	17.29	87.45	17.16	1494.81	2.57	79.54	212	0.28	100000	37.0	3.5
1.06e+17	0.00	0.00	3.59	4.57	0.31	9.54	0.54	21.15	109.12	21.45	1870.97	2.84	95.86	219	0.29	100000	37.1	3.5
1.06e+17	0.00	0.00	4.06	5.29	0.36	11.45	0.63	25.80	135.74	26.72	2335.52	3.17	115.42	225	0.31	100000	37.2	3.5
1.06e+17	0.00	0.00	4.58	6.12	0.42	13.72	0.74	31.39	168.38	33.20	2909.01	3.56	138.95	232	0.33	100000	37.3	3.5
1.06e+17	0.00	0.00	2.71	3.11	0.21	6.28	0.40	12.98	62.70	12.28	1181.93	2.36	65.97	190	0.26	120000	36.9	3.5
1.06e+17	0.00	0.00	3.07	3.62	0.25	7.56	0.47	15.90	78.32	15.35	1481.84	2.59	79.43	197	0.28	120000	37.0	3.5
1.06e+17	0.00	0.00	3.47	4.21	0.29	9.10	0.55	19.42	97.52	19.13	1852.76	2.86	95.62	203	0.29	120000	37.1	3.5
1.06e+17	0.00	0.00	3.93	4.88	0.33	10.93	0.64	23.67	121.18	23.80	2316.41	3.19	115.30	208	0.31	120000	37.2	3.5
1.06e+17	0.00	0.00	4.46	5.66	0.39	13.11	0.75	28.78	150.23	29.54	2894.36	3.60	139.29	213	0.33	120000	37.3	3.5
